ano,espvida,fectot,mort1,sobre60,e_anosestudo,gini,ppobcri,pren20ricos,pren80,rdpc,rdpc1,rdpc10,rmpob,rpob,theil,emp,theiltrab,t_banagua,t_lixo,t_luz,t_fora6a14,t_fundin_todos,t_m10a14cf,t_mulchefefif014,homemtot,mulhertot,pesorur,pesourb,i_escolaridade,idhm,idhm_l
1991,61.38,3.09,59.34,67.04,5.7,0.53,90.42,58.96,41.04,149.38,30.81,637.77,68.48,84.87,0.47,,,30.38,6.02,77.51,19.23,38.04,0.0,10.33,2477,2581,2246,2812,138,377,606
1991,54.72,4.47,92.97,55.6,4.02,0.52,100.0,53.04,46.96,54.36,4.23,191.59,41.12,53.12,0.39,,,5.73,0.37,16.95,41.42,34.29,0.0,4.96,2139,2134,3534,739,42,206,495
1991,60.06,4.29,65.31,64.75,5.43,0.42,99.12,47.73,52.27,73.33,19.62,235.91,56.28,64.17,0.29,,,0.37,0.0,3.57,22.51,49.4,0.0,9.55,4585,4407,8564,428,5,188,584
1991,59.22,3.25,69.25,63.31,6.2,0.55,94.54,59.82,40.18,104.83,19.17,448.42,52.54,68.98,0.52,,,16.83,13.6,46.15,27.59,43.52,0.0,15.86,7362,7920,6440,8841,97,308,0.57
1991,62.53,4.16,54.43,69.04,7.44,0.53,97.06,57.62,42.38,91.21,15.96,356.31,47.79,68.88,0.48,,,33.87,3.73,58.62,24.19,35.19,0.0,23.2,2123,2174,1475,2822,125,343,626
1991,57.13,4.86,79.76,59.69,5.44,0.59,94.08,62.93,37.07,114.84,16.61,539.33,52.76,69.13,0.64,,,24.01,4.53,44.62,30.63,31.2,0.96,11.98,15913,16152,14768,17297,0.13,311,536
1991,58.49,4.59,72.81,62.04,4.92,0.43,97.81,48.91,51.09,79.03,19.87,246.94,56.0,69.1,0.32,,,2.28,0.0,6.21,41.43,40.65,0.0,6.37,2356,2366,4721,0,25,0.21,558
1991,62.78,4.55,53.41,69.46,5.33,0.64,94.89,67.5,32.5,94.31,10.68,487.25,42.31,56.32,0.77,,,16.71,0.0,34.41,23.82,42.81,0.0,22.37,2452,2398,3106,1744,79,296,0.63
1991,53.44,5.71,100.47,53.47,3.86,0.43,98.18,50.01,49.99,62.82,18.1,211.5,47.55,54.93,0.31,,,0.0,0.0,13.06,48.21,51.12,0.0,34.41,1158,1258,2416,0,13,166,474
1991,60.93,3.1,61.32,66.27,6.36,0.61,81.8,65.69,34.31,247.14,33.06,1242.37,69.47,99.09,0.68,,,45.74,37.45,80.46,18.04,28.07,0.0,20.57,24058,27436,7963,43531,0.29,436,599
1991,57.87,4.06,75.92,60.97,6.63,0.46,98.21,50.78,49.22,76.66,15.42,256.6,53.86,66.13,0.4,,,5.54,14.36,48.72,25.54,38.0,0.0,23.91,2472,2711,2721,2462,111,292,548
1991,60.99,4.21,61.08,66.36,5.69,0.76,96.42,77.5,22.5,57.45,0.0,353.75,26.66,34.32,0.85,,,8.07,20.66,35.52,26.3,44.13,0.0,49.83,2534,2494,3025,2003,0.07,292,0.6
1991,56.83,4.2,81.32,59.18,2.36,0.4,100.0,45.95,54.05,59.46,18.77,178.47,50.61,56.28,0.28,,,0.0,0.0,20.95,75.52,41.68,0.0,22.23,1135,1151,2285,0,46,217,531
1991,61.38,4.22,59.34,67.04,6.84,0.5,88.61,55.99,44.01,145.17,31.21,570.16,69.13,89.89,0.43,,,12.42,51.52,55.12,35.25,41.56,0.97,7.68,3409,3406,3382,3432,0.11,349,606
1991,58.64,4.81,72.06,62.3,6.59,0.62,95.94,65.28,34.72,133.61,15.37,694.39,55.73,77.24,0.66,,,25.53,37.35,39.24,54.66,36.91,1.26,17.24,4490,4714,4443,4761,101,316,561
1991,54.56,3.51,93.85,55.34,2.75,0.44,97.72,49.23,50.77,79.5,17.49,262.81,57.08,68.45,0.35,,,6.49,0.0,37.28,55.17,48.76,0.69,7.4,2313,2370,4683,0,41,163,493
1991,59.43,5.37,68.24,63.67,6.33,0.54,93.94,59.71,40.29,119.88,26.89,556.72,62.31,76.67,0.49,,,19.57,0.0,30.87,41.97,36.06,0.0,23.9,4475,4460,6201,2734,129,313,574
1991,62.55,3.33,54.34,69.08,6.21,0.58,81.78,61.57,38.43,191.91,28.22,881.42,65.26,92.04,0.61,,,49.04,14.67,85.2,22.33,28.99,0.0,22.53,4238,4505,581,8161,229,401,626
1991,54.59,6.42,93.68,55.39,3.86,0.56,100.0,61.58,38.42,62.69,12.76,286.97,38.76,50.6,0.54,,,0.0,0.0,0.0,92.89,33.03,0.0,17.81,1291,1376,2667,0,8,141,493
1991,59.18,4.1,69.42,63.24,6.94,0.55,96.43,58.91,41.09,76.67,8.54,310.01,45.04,58.1,0.61,,,8.11,6.38,65.9,13.67,37.22,0.0,11.98,1872,1761,931,2702,132,347,0.57
1991,51.18,5.24,114.68,49.77,5.36,0.4,98.55,44.83,55.17,90.32,21.65,252.16,61.97,81.58,0.29,,,3.37,0.0,72.47,44.4,33.69,0.0,20.41,3477,3343,6819,0,87,241,436
1991,60.44,3.57,63.55,65.42,5.73,0.71,93.6,74.33,25.67,177.61,15.85,1138.13,54.93,72.64,1.01,,,27.17,47.22,47.82,35.17,43.24,0.0,16.73,6424,6750,7613,5561,119,336,591
1991,57.82,2.99,76.18,60.88,6.31,0.54,92.96,56.56,43.44,109.09,16.21,431.3,51.52,76.99,0.5,,,26.41,21.03,46.3,33.63,33.24,1.16,13.5,3719,3806,3574,3951,133,341,547
1991,56.16,5.35,84.9,58.04,5.33,0.46,99.32,52.11,47.89,61.56,15.05,231.11,44.76,51.6,0.35,,,6.18,1.91,10.24,63.11,38.08,0.0,24.38,3783,3854,6474,1163,41,221,519
1991,53.89,4.05,97.78,54.22,2.76,0.46,98.79,52.06,47.94,75.69,19.07,261.1,48.73,66.26,0.36,,,10.69,11.34,28.08,63.8,48.33,0.0,13.57,5252,5515,8576,2191,63,196,482
1991,62.19,3.83,55.87,68.44,5.88,0.53,95.82,58.29,41.71,79.27,13.82,332.06,47.24,58.73,0.51,,,16.8,5.3,36.45,32.85,42.2,0.23,15.56,5490,5519,6402,4607,0.09,307,0.62
1991,59.98,4.25,65.67,64.61,2.64,0.36,100.0,42.17,57.83,80.86,28.27,207.17,64.24,77.33,0.21,,,1.68,0.0,10.81,69.57,42.99,0.0,7.93,2960,2978,5938,0,9,176,583
1991,59.28,4.05,68.94,63.41,4.95,0.6,94.4,64.56,35.44,108.85,14.07,534.89,48.89,67.11,0.65,,,22.31,36.59,36.2,56.89,39.4,0.0,10.9,6454,6904,8057,5301,104,278,571
1991,60.66,4.85,62.56,65.79,6.51,0.42,99.25,47.05,52.95,60.3,14.44,193.71,49.26,52.62,0.31,,,2.03,0.0,30.24,44.45,41.15,0.0,5.13,2176,2135,4311,0,45,247,594
1991,57.38,3.62,78.45,60.12,3.12,0.38,98.27,44.79,55.21,78.53,24.63,229.5,62.34,70.17,0.26,,,1.22,0.0,21.99,43.02,54.18,0.0,3.08,2193,2062,4254,0,29,215,0.54
1991,62.53,3.33,54.43,69.04,6.78,0.59,94.03,63.31,36.69,147.02,20.17,738.86,63.56,83.43,0.63,,,17.88,0.0,53.03,28.25,32.67,0.0,11.09,2092,2092,2286,1898,122,368,626
1991,58.76,4.96,71.47,62.69,4.83,0.43,99.43,47.66,52.34,66.27,16.16,203.67,51.67,61.88,0.32,,,0.0,0.0,15.3,40.29,32.61,0.0,22.21,1523,1377,2900,0,19,151,563
1991,56.32,6.21,84.03,58.32,4.03,0.61,96.57,65.1,34.9,79.45,9.41,404.92,41.84,53.43,0.71,,,9.97,0.0,19.35,48.36,36.85,0.0,7.74,6694,6102,10159,2637,46,224,522
1991,54.74,7.62,92.85,55.63,4.74,0.33,100.0,40.17,59.83,60.67,23.17,145.9,54.97,60.67,0.18,,,0.0,0.0,17.33,66.51,34.94,0.0,7.1,1875,1760,3634,0,4,125,496
1991,58.82,3.93,71.16,62.62,6.19,0.54,94.99,57.53,42.47,94.71,12.68,397.19,54.24,66.74,0.53,,,13.97,1.38,48.46,31.51,34.03,0.93,12.88,14855,14596,15739,13712,116,273,564
1991,57.38,5.94,78.45,60.12,2.3,0.43,99.23,49.61,50.39,49.02,14.71,165.18,39.39,46.09,0.3,,,1.08,0.0,1.51,59.4,44.2,0.0,12.56,1545,1465,3010,0,0.02,127,0.54
1991,57.87,4.52,75.92,60.97,4.82,0.54,99.38,58.79,41.21,43.02,8.5,182.13,31.91,35.82,0.5,,,0.0,0.0,12.27,28.8,34.47,0.0,9.87,1771,1700,3471,0,0.04,227,548
1991,54.59,4.77,93.68,55.39,5.42,0.47,97.98,51.75,48.25,65.61,14.53,229.32,47.93,57.82,0.37,,,0.0,0.0,14.96,48.1,41.29,0.0,3.11,1854,1783,3637,0,16,0.22,493
1991,61.07,3.95,60.69,66.51,6.41,0.45,99.54,49.45,50.55,80.75,16.79,238.38,51.47,74.62,0.34,,,8.23,0.0,53.6,15.06,43.01,0.0,15.33,1444,1533,2338,639,87,315,601
1991,61.45,4.43,59.03,67.17,4.83,0.41,99.57,47.52,52.48,54.53,14.93,171.51,45.22,50.23,0.28,,,1.06,0.0,29.35,40.85,36.06,0.0,23.08,2814,2713,5527,0,54,226,608
1991,56.16,4.73,84.9,58.04,4.03,0.42,98.03,46.63,53.37,81.22,19.36,219.08,52.05,77.09,0.29,,,0.0,0.0,0.53,55.28,34.75,0.0,19.05,1913,1937,3851,0,46,173,519
1991,57.38,3.81,78.45,60.12,5.37,0.54,99.43,54.13,45.87,41.37,0.18,145.91,34.68,39.32,0.34,,,0.0,0.0,16.86,36.44,38.67,0.0,9.37,2465,2383,4848,0,15,177,0.54
1991,61.45,4.82,59.03,67.17,6.29,0.62,99.03,65.24,34.76,103.0,14.48,541.77,50.82,62.57,0.72,,,4.69,0.0,17.7,29.93,35.13,0.0,10.33,1622,1527,3149,0,63,298,608
1991,59.98,3.75,65.67,64.61,3.78,0.51,96.06,55.31,44.69,92.38,18.94,365.42,56.82,69.51,0.45,,,0.0,0.0,21.45,33.41,47.23,0.0,11.23,1991,1944,3935,0,41,258,583
1991,62.45,3.85,54.79,68.89,6.67,0.52,94.99,56.27,43.73,133.87,23.66,551.49,64.62,88.46,0.49,,,12.76,0.59,58.15,29.52,35.61,0.0,19.31,2789,2744,1724,3809,127,367,624
1991,53.83,5.24,98.13,54.12,4.83,0.47,97.37,51.98,48.02,86.68,16.6,301.04,56.06,72.61,0.38,,,14.55,5.42,42.09,44.75,38.06,0.38,11.42,11159,10555,13437,8277,56,237,481
1991,51.69,5.84,111.34,50.6,5.64,0.59,97.2,63.18,36.82,95.79,15.56,476.42,50.34,61.45,0.64,,,23.37,10.77,52.4,32.71,33.59,0.61,16.89,12472,12562,12526,12508,83,277,445
1991,55.62,6.85,87.86,57.13,5.02,0.42,99.73,46.02,53.98,54.38,11.48,163.43,45.36,52.64,0.33,,,0.0,0.0,41.27,63.68,31.5,0.0,11.04,3287,3134,6421,0,0.05,146,0.51
1991,58.87,4.78,70.96,62.69,6.23,0.54,97.96,58.79,41.21,63.35,10.18,270.31,39.48,54.04,0.51,,,18.81,13.49,42.01,35.47,32.81,0.0,12.37,2565,2542,2603,2504,163,321,565
1991,58.64,5.63,72.06,62.3,3.84,0.47,92.34,52.34,47.66,127.3,28.98,451.43,70.57,92.22,0.37,,,2.59,0.0,61.17,52.13,34.23,0.0,29.23,2357,2435,4792,0,88,283,561
1991,61.54,3.83,58.67,67.31,6.77,0.43,96.79,48.85,51.15,85.87,22.13,268.73,57.57,75.3,0.33,,,18.71,16.89,65.68,24.1,38.45,0.0,11.52,2163,2107,1249,3020,117,334,609
1991,54.75,6.62,92.78,55.65,4.77,0.43,99.37,48.52,51.48,63.85,15.61,198.95,51.07,57.91,0.28,,,0.09,0.0,5.47,72.1,48.39,0.0,15.77,2469,2495,4964,0,5,132,496
1991,58.87,6.68,70.96,62.69,6.09,0.55,97.24,61.28,38.72,79.85,16.12,374.29,45.81,53.73,0.52,,,8.55,2.03,35.39,40.7,31.24,0.0,19.95,4190,4232,4987,3435,123,277,565
1991,58.82,6.19,71.16,62.62,5.55,0.48,96.61,53.35,46.65,95.39,23.74,372.1,60.25,71.22,0.39,,,5.55,0.87,22.01,54.55,33.69,0.0,20.31,14006,13506,19576,7935,45,247,564
1991,61.45,3.11,59.03,67.17,6.81,0.68,95.42,71.92,28.08,133.73,15.31,848.11,55.31,60.56,0.89,,,8.99,0.0,75.25,26.32,40.36,0.0,23.07,626,628,545,709,0.07,324,608
1991,54.74,3.83,92.85,55.63,4.74,0.48,99.81,49.35,50.65,45.25,4.51,142.86,39.38,43.55,0.36,,,0.33,0.0,15.68,63.46,34.69,0.0,13.05,3036,2764,5800,0,5,133,496
1991,61.45,4.26,59.03,67.17,6.36,0.57,97.28,57.48,42.52,75.62,2.2,292.85,44.73,59.84,0.43,,,8.57,0.0,36.48,20.41,39.63,0.0,11.96,4145,4151,4989,3307,88,323,608
1991,60.53,4.03,63.14,65.57,6.92,0.48,95.74,53.28,46.72,107.4,26.25,394.02,59.45,79.81,0.39,,,23.74,51.55,30.42,35.84,37.69,0.0,9.81,3184,3092,4158,2118,88,312,592
1991,59.43,6.45,68.24,63.67,6.03,0.59,95.82,63.81,36.19,120.42,20.78,612.1,56.31,71.66,0.62,,,7.85,1.04,25.86,23.33,33.45,0.98,16.04,4761,4685,7073,2373,0.07,0.3,574
1991,56.07,4.83,85.41,57.88,5.15,0.45,98.77,50.23,49.77,58.71,13.51,198.16,44.75,52.78,0.34,,,1.06,0.0,0.72,42.78,40.15,0.0,14.38,2520,2448,4968,0,32,213,518
1991,54.74,6.42,92.85,55.63,4.34,0.56,98.89,59.98,40.02,68.56,12.8,316.92,45.28,50.0,0.56,,,0.81,0.0,17.55,30.42,34.38,0.0,18.11,2151,2057,4208,0,18,173,496
1991,58.87,5.77,70.96,62.69,3.9,0.44,98.71,49.47,50.53,60.56,15.19,210.7,44.89,53.23,0.36,,,0.89,0.0,17.06,51.13,36.7,0.0,6.95,3850,3414,7264,0,12,179,565
1991,60.21,4.14,64.59,65.02,6.92,0.56,97.43,59.45,40.55,72.7,9.53,302.72,43.87,55.74,0.57,,,11.1,3.37,43.56,36.94,42.18,1.25,17.78,3668,3743,4308,3103,58,268,587
1991,61.91,4.41,57.04,67.97,5.65,0.4,97.58,46.24,53.76,81.85,21.75,241.34,57.61,72.56,0.26,,,4.27,0.0,36.52,27.76,38.8,0.0,10.3,3687,3555,7242,0,57,0.27,615
1991,58.59,5.19,72.32,62.21,4.58,0.48,98.33,52.13,47.87,89.68,18.57,344.64,61.79,68.08,0.37,,,3.07,0.0,20.5,35.76,51.94,0.0,20.54,1781,1695,3475,0,57,256,0.56
1991,54.74,5.55,92.85,55.63,2.76,0.45,98.44,52.64,47.36,65.6,19.42,246.11,47.05,54.93,0.34,,,6.99,12.36,19.77,56.25,33.28,0.0,19.67,3025,3052,4129,1948,95,249,496
1991,59.18,3.18,69.43,63.24,4.56,0.44,98.75,50.16,49.84,87.88,20.38,292.64,58.67,74.43,0.34,,,8.38,26.23,45.42,30.7,48.45,0.0,24.93,3400,3569,4209,2760,51,277,0.57
1991,54.59,5.41,93.68,55.39,2.61,0.54,98.12,56.51,43.49,62.87,6.37,252.7,43.98,50.73,0.41,,,0.0,0.0,0.82,50.56,45.46,0.0,3.25,1355,1325,2680,0,16,179,493
1991,60.72,4.4,62.26,65.91,6.0,0.56,94.05,60.64,39.36,138.31,25.11,651.08,64.16,81.6,0.55,,,31.42,41.79,43.08,34.67,37.58,0.0,23.35,15217,16825,16041,16002,135,328,595
1991,60.66,5.77,62.56,65.79,2.26,0.44,100.0,50.37,49.63,77.69,21.73,282.83,54.69,63.97,0.31,,,1.5,0.0,24.1,25.44,36.08,0.0,13.04,1250,1181,2431,0,49,292,594
1991,51.42,4.72,113.08,50.17,3.87,0.58,96.22,63.71,36.29,96.45,17.34,486.99,49.43,57.55,0.59,,,17.56,45.82,25.68,69.56,41.04,0.0,11.07,3417,3531,4939,2009,85,251,0.44
1991,60.72,5.26,62.26,65.91,6.69,0.49,95.98,54.98,45.02,83.62,20.19,310.46,51.18,65.78,0.4,,,28.0,28.3,50.9,32.2,28.64,0.0,31.41,1634,1805,1666,1773,123,299,595
1991,60.06,5.14,65.31,64.75,5.11,0.47,100.0,50.93,49.07,46.13,6.03,148.79,38.39,45.8,0.46,,,0.24,0.0,5.65,45.67,51.32,0.0,21.79,1932,1877,3809,0,12,189,584
1991,61.28,5.92,59.77,66.88,6.83,0.49,97.88,53.71,46.29,71.73,13.04,248.01,46.65,64.0,0.42,,,4.66,0.0,26.37,31.39,33.92,0.0,17.3,2274,2171,3645,800,81,279,605
1991,60.66,4.75,62.56,65.79,5.77,0.59,98.94,60.22,39.78,59.64,0.78,253.64,39.02,48.91,0.47,,,4.19,0.0,39.74,41.57,39.1,0.0,35.41,5356,5221,7476,3100,57,234,594
1991,55.75,4.15,87.17,57.34,2.56,0.48,95.85,54.35,45.65,73.03,17.92,282.03,48.63,56.92,0.38,,,0.0,0.0,14.36,50.64,33.52,0.0,9.0,2070,1992,4062,0,48,197,513
1991,57.87,5.39,75.92,60.97,4.57,0.5,97.75,55.74,44.26,91.57,21.14,363.16,53.48,70.63,0.43,,,10.72,16.76,25.97,37.96,27.15,0.0,8.74,4222,3941,5353,2810,107,295,548
1991,60.93,3.45,61.32,66.27,6.53,0.57,88.0,62.16,37.84,199.25,36.28,943.84,73.07,99.1,0.56,,,51.81,65.59,89.15,25.03,26.58,0.13,15.11,55186,62080,12162,105104,266,414,599
1991,57.39,4.64,78.41,60.14,5.24,0.39,99.14,45.65,54.35,62.83,19.31,180.74,51.23,59.36,0.26,,,4.46,0.0,19.85,37.75,42.7,0.0,13.07,2395,2315,4709,0,21,199,0.54
1991,60.66,5.52,62.56,65.79,5.65,0.51,94.48,56.69,43.31,94.44,18.07,368.17,52.09,67.49,0.46,,,3.14,0.0,12.75,72.57,49.95,0.0,11.71,2605,2602,5207,0,18,181,594
1991,55.56,4.12,88.23,57.01,3.21,0.38,99.65,44.33,55.67,66.53,21.2,185.87,54.94,63.16,0.23,,,1.1,0.0,3.9,40.92,36.55,0.0,0.0,1602,1490,3092,0,19,175,509
1991,58.2,4.93,74.25,61.54,5.53,0.52,95.21,57.71,42.29,108.02,21.35,466.51,59.6,72.14,0.47,,,26.49,43.32,39.03,58.41,40.05,0.0,14.04,7189,7643,8523,6309,92,283,553
1991,59.98,4.19,65.67,64.61,5.18,0.49,95.33,54.88,45.12,107.49,24.86,404.07,58.39,78.39,0.4,,,4.48,0.0,16.87,31.97,39.98,0.0,3.02,2264,2030,4294,0,36,261,583
1991,62.52,3.85,54.46,69.02,5.41,0.57,95.76,60.98,39.02,90.02,10.93,409.0,48.42,60.3,0.55,,,12.44,7.0,47.13,42.07,33.76,0.0,18.2,16793,17584,17986,16391,89,291,625
1991,58.47,5.99,72.89,62.01,6.11,0.45,98.49,50.56,49.44,52.01,12.86,181.18,41.36,46.19,0.34,,,0.54,0.0,6.24,43.97,37.01,0.0,14.99,1807,1765,3572,0,23,198,558
1991,54.22,6.88,95.82,54.77,3.81,0.44,98.7,50.07,49.93,63.0,13.61,201.98,47.88,58.94,0.33,,,0.0,0.0,0.59,43.31,42.75,0.0,5.24,1158,1094,2252,0,29,157,487
1991,62.6,2.73,54.13,69.16,6.74,0.57,80.03,61.9,38.1,245.06,40.26,1106.03,75.55,105.86,0.57,,,60.36,37.87,84.94,25.01,32.3,0.38,11.8,27815,30923,13166,45571,286,427,627
1991,60.97,3.51,61.15,66.36,5.63,0.43,97.21,49.71,50.29,96.33,28.45,338.83,65.56,78.36,0.31,,,9.93,0.79,29.05,33.82,39.56,0.0,11.58,4868,4755,6796,2827,0.06,289,0.6
1991,59.98,4.1,65.67,64.61,4.18,0.51,97.06,56.65,43.35,89.61,18.37,376.28,54.51,66.11,0.46,,,18.02,88.01,28.67,57.39,34.73,0.51,10.7,7984,8142,12564,3562,86,271,583
1991,60.47,3.94,63.4,65.47,6.18,0.58,93.91,63.72,36.28,137.12,21.13,675.96,59.84,77.41,0.59,,,33.86,2.16,54.71,44.1,33.81,0.0,23.68,10084,10431,6312,14202,153,338,591
1991,62.6,4.54,54.13,69.16,6.49,0.56,92.62,60.53,39.47,132.9,20.08,595.6,58.35,80.64,0.58,,,26.59,7.32,59.39,27.3,34.97,0.17,14.2,27669,29274,17602,39341,156,357,627
1991,54.74,6.7,92.85,55.63,5.58,0.55,97.69,59.09,40.91,80.98,12.79,358.32,49.23,58.7,0.56,,,11.23,0.0,29.7,37.06,32.51,1.23,23.56,4575,4276,4293,4558,73,282,496
1991,58.87,5.36,70.96,62.69,3.3,0.43,98.78,48.1,51.9,71.27,16.55,217.56,53.36,64.88,0.33,,,3.77,0.0,38.06,35.2,37.45,0.0,18.19,1439,1398,2317,520,57,264,565
1991,60.97,3.03,61.15,66.36,5.7,0.51,99.53,56.78,43.22,87.5,18.13,370.94,52.53,64.43,0.47,,,4.33,3.05,29.16,26.86,31.98,0.0,23.25,1311,1399,950,1760,105,321,0.6
1991,53.44,6.62,100.47,53.47,1.08,0.36,98.05,43.31,56.69,76.62,25.56,206.4,59.88,71.96,0.2,,,0.76,0.0,1.41,90.35,47.09,0.0,2.32,3211,3224,6436,0,53,182,474
1991,55.62,6.19,87.86,57.13,6.65,0.48,96.16,53.64,46.36,77.63,16.1,282.42,50.47,63.49,0.42,,,14.03,21.41,41.17,29.83,29.63,0.0,33.57,3445,3437,3406,3476,92,282,0.51
1991,59.86,4.36,66.25,64.4,6.86,0.54,95.57,57.69,42.31,105.59,15.71,442.57,55.66,74.38,0.51,,,15.37,17.62,53.82,31.79,40.23,0.0,24.72,7884,8342,5209,11017,119,322,581
1991,57.87,6.12,75.92,60.97,2.91,0.51,99.0,53.52,46.48,59.5,7.92,226.27,43.5,49.97,0.49,,,2.84,0.0,14.26,58.27,34.76,0.0,16.15,2356,2147,4503,0,47,207,548
1991,54.74,7.35,92.85,55.63,5.07,0.42,99.44,47.87,52.13,60.99,15.54,194.02,47.51,57.88,0.29,,,0.41,0.0,4.68,43.03,40.42,0.0,8.17,2899,2734,5633,0,2,143,496
1991,62.09,4.73,56.28,68.28,5.65,0.5,96.97,55.59,44.41,110.33,24.64,450.4,61.37,79.89,0.43,,,10.49,3.01,34.72,24.31,35.81,0.0,21.4,2996,2866,3182,2680,115,333,618
1991,62.04,3.2,56.51,68.18,6.62,0.51,95.28,55.83,44.17,114.97,22.37,443.81,59.36,82.43,0.46,,,16.09,1.44,36.99,29.69,43.22,0.0,17.59,2754,2742,2453,3043,94,314,617
1991,57.95,3.2,75.56,61.09,5.04,0.53,94.7,58.22,41.78,84.72,15.62,372.07,50.4,61.62,0.49,,,22.23,0.0,42.59,47.35,42.91,2.42,23.3,3016,3035,3085,2966,0.11,257,549
1991,59.18,4.15,69.43,63.24,5.36,0.47,99.46,51.93,48.07,52.95,12.25,182.89,41.08,50.21,0.38,,,3.33,0.0,26.54,39.65,37.26,0.59,10.62,1849,1747,3596,0,24,182,0.57
1991,62.09,6.32,56.28,68.28,4.12,0.57,95.72,62.49,37.51,104.82,18.11,473.24,49.01,69.87,0.58,,,9.88,0.0,24.62,38.82,34.94,0.87,20.97,2857,2759,3700,1916,58,281,618
1991,59.43,5.11,68.24,63.67,5.59,0.49,95.62,53.87,46.13,81.86,13.65,289.09,51.21,64.89,0.4,,,14.13,0.0,35.35,18.87,37.37,0.0,13.02,2260,2198,2560,1898,106,328,574
1991,60.72,3.21,62.26,65.91,3.51,0.48,95.12,54.22,45.78,113.93,26.07,416.07,62.62,78.07,0.41,,,3.05,0.0,43.6,51.19,48.84,0.0,8.52,2138,2183,4321,0,25,235,595
1991,56.35,3.6,83.91,58.35,4.9,0.42,98.32,48.88,51.12,69.61,20.65,237.82,51.04,62.12,0.3,,,9.1,0.0,27.98,34.34,49.29,0.0,28.2,2617,2693,5310,0,0.03,202,523
1991,57.1,3.82,79.91,59.64,7.73,0.53,85.74,58.39,41.61,200.6,39.77,850.24,73.24,106.41,0.47,,,26.26,34.41,50.76,29.67,35.68,0.0,8.81,2503,2570,2264,2809,97,356,535
1991,56.66,3.32,82.25,58.88,6.84,0.31,99.49,39.96,60.04,79.17,33.56,194.75,68.1,74.24,0.16,,,1.18,0.0,65.33,8.79,36.48,0.0,26.5,583,587,1170,0,92,324,528
1991,59.51,3.65,67.86,63.81,5.54,0.51,97.75,55.45,44.55,95.13,19.61,363.11,54.29,73.32,0.43,,,9.17,0.0,42.56,42.88,43.14,0.0,20.31,1584,1622,1825,1381,126,0.27,575
1991,58.49,4.69,72.81,62.04,5.87,0.45,98.74,49.55,50.45,75.09,18.61,245.53,53.46,64.26,0.35,,,0.0,0.0,14.16,30.71,39.43,0.0,11.14,2276,2289,4565,0,52,0.25,558
1991,62.45,3.29,54.79,68.89,6.16,0.51,93.31,57.62,42.38,90.96,19.95,366.6,50.98,63.73,0.46,,,15.43,6.04,43.52,17.34,44.26,0.0,3.61,1975,1971,2283,1663,138,354,624
1991,53.44,5.57,100.47,53.47,3.13,0.48,98.94,52.41,47.59,54.48,10.51,198.01,41.68,48.67,0.39,,,0.17,0.0,6.69,67.67,44.06,0.0,16.33,2350,2256,4606,0,7,143,474
1991,53.06,4.66,102.77,52.84,5.18,0.51,99.27,57.69,42.31,50.13,10.27,196.73,35.2,46.37,0.44,,,6.57,0.0,20.49,24.47,43.12,0.0,17.78,3381,3294,5403,1272,54,233,468
1991,55.62,5.57,87.86,57.13,6.09,0.43,97.62,48.5,51.5,83.1,20.58,272.04,58.92,69.76,0.31,,,0.0,0.0,20.77,35.78,40.77,0.0,22.23,1076,1055,2131,0,35,229,0.51
1991,62.59,4.53,54.2,69.14,7.71,0.39,94.6,45.85,54.15,142.64,45.84,409.63,79.84,106.98,0.25,,,19.35,0.0,73.14,15.68,32.07,0.0,13.48,2009,2022,1394,2637,169,388,627
1991,57.95,3.39,75.56,61.09,6.21,0.45,96.41,50.79,49.21,92.01,19.3,302.04,57.71,76.58,0.35,,,9.19,1.3,29.37,38.34,50.52,0.0,8.01,2145,2258,3294,1108,37,0.25,549
1991,59.28,3.49,68.95,63.41,3.29,0.44,99.05,48.11,51.89,84.08,20.31,264.68,61.0,74.67,0.31,,,0.91,0.0,18.55,76.85,48.94,0.0,18.59,2262,2291,4553,0,22,165,571
1991,57.38,4.66,78.45,60.12,6.97,0.49,98.48,52.63,47.37,57.99,10.18,205.33,43.62,50.97,0.44,,,6.71,11.83,26.49,54.57,45.92,0.0,13.43,3687,3601,4724,2564,51,226,0.54
1991,60.66,3.66,62.56,65.79,5.98,0.42,99.36,48.32,51.68,76.35,20.84,229.79,54.17,71.37,0.3,,,3.61,0.0,15.0,41.34,41.78,0.0,10.85,1982,1959,3940,0,28,241,594
1991,55.33,5.54,89.51,56.63,2.99,0.45,98.05,48.48,51.52,55.16,8.41,182.92,44.26,48.48,0.28,,,0.55,0.0,22.84,54.31,42.5,0.0,26.11,2201,2241,4442,0,34,0.18,506
1991,60.22,3.93,64.56,66.36,7.15,0.58,89.98,63.14,36.86,145.39,22.83,702.53,60.43,77.52,0.6,,,44.09,27.29,57.31,32.22,38.72,0.0,12.78,6709,7237,4791,9155,164,345,587
1991,56.66,3.73,82.25,58.88,4.77,0.36,100.0,42.1,57.9,67.98,20.37,185.22,55.28,67.62,0.22,,,17.76,0.0,39.67,62.48,31.52,0.0,21.36,1971,1820,2553,1238,9,156,528
1991,61.45,3.45,59.03,67.17,6.25,0.53,96.3,59.89,40.11,90.35,19.46,415.53,49.92,58.83,0.49,,,7.03,0.0,32.84,41.51,38.57,0.0,16.93,2141,2021,2597,1565,0.08,305,608
